district,roomnum,hall,AREA,C_floor,school,subway,per_price,total_price,source_file,is_near_subway
宝安,6,3,228.68,low,1,1,11.7194,2680.0,sz_baoan_2025.xlsx,1
宝安,4,2,297.51,low,0,1,9.6803,2880.0,sz_baoan_2025.xlsx,1
宝安,4,2,110.29,low,0,0,3.7174,410.0,sz_baoan_2025.xlsx,0
宝安,4,2,121.74,low,0,1,5.0106,610.0,sz_baoan_2025.xlsx,1
宝安,4,2,159.96,middle,0,1,7.5018,1200.0,sz_baoan_2025.xlsx,1
宝安,5,2,162.57,middle,0,1,8.3656,1360.0,sz_baoan_2025.xlsx,1
宝安,6,2,239.66,high,0,1,8.2617,1980.0,sz_baoan_2025.xlsx,1
宝安,3,2,89.0,middle,0,1,6.5168,580.0,sz_baoan_2025.xlsx,1
宝安,3,2,98.16,low,0,0,3.9731,390.0,sz_baoan_2025.xlsx,0
宝安,3,2,113.72,high,1,1,7.4744,850.0,sz_baoan_2025.xlsx,1
宝安,3,2,94.0,low,1,1,9.5744,900.0,sz_baoan_2025.xlsx,1
宝安,3,2,94.89,middle,0,1,4.3207,410.0,sz_baoan_2025.xlsx,1
宝安,9,3,252.39,low,1,1,13.8674,3500.0,sz_baoan_2025.xlsx,1
宝安,5,2,226.3,middle,1,1,11.4007,2580.0,sz_baoan_2025.xlsx,1
宝安,2,2,77.15,middle,1,0,5.5735,430.0,sz_baoan_2025.xlsx,0
宝安,3,2,89.55,high,0,0,3.2942,295.0,sz_baoan_2025.xlsx,0
宝安,5,2,162.6,high,0,1,8.364,1360.0,sz_baoan_2025.xlsx,1
宝安,4,2,116.31,low,0,1,10.1453,1180.0,sz_baoan_2025.xlsx,1
宝安,5,2,173.03,low,1,1,5.1204,886.0,sz_baoan_2025.xlsx,1
宝安,5,2,176.17,high,0,1,12.6582,2230.0,sz_baoan_2025.xlsx,1
宝安,3,2,95.38,high,0,1,4.4034,420.0,sz_baoan_2025.xlsx,1
宝安,3,2,89.18,low,0,1,3.42,305.0,sz_baoan_2025.xlsx,1
宝安,7,3,217.67,high,0,1,12.7716,2780.0,sz_baoan_2025.xlsx,1
宝安,3,2,95.0,middle,0,0,6.1789,587.0,sz_baoan_2025.xlsx,0
宝安,5,2,226.3,high,1,1,11.0472,2500.0,sz_baoan_2025.xlsx,1
宝安,4,2,115.08,middle,0,0,3.4758,400.0,sz_baoan_2025.xlsx,0
宝安,5,2,253.33,low,0,1,10.6896,2708.0,sz_baoan_2025.xlsx,1
宝安,3,2,87.98,low,0,0,3.8645,340.0,sz_baoan_2025.xlsx,0
宝安,2,2,80.0,middle,0,1,3.325,266.0,sz_baoan_2025.xlsx,1
宝安,4,2,119.26,low,0,0,4.1086,490.0,sz_baoan_2025.xlsx,0
宝安,3,2,100.08,high,0,1,10.7913,1080.0,sz_baoan_2025.xlsx,1
宝安,3,2,102.82,high,1,1,7.5666,778.0,sz_baoan_2025.xlsx,1
宝安,3,2,103.14,low,1,1,7.9503,820.0,sz_baoan_2025.xlsx,1
宝安,3,2,88.08,middle,1,0,3.5762,315.0,sz_baoan_2025.xlsx,0
宝安,4,2,136.85,middle,0,1,6.065,830.0,sz_baoan_2025.xlsx,1
宝安,3,2,113.72,high,1,1,7.9053,899.0,sz_baoan_2025.xlsx,1
宝安,4,2,87.87,middle,0,1,7.9663,700.0,sz_baoan_2025.xlsx,1
宝安,3,2,139.3,high,0,1,12.1966,1699.0,sz_baoan_2025.xlsx,1
宝安,6,2,169.07,middle,1,1,13.0123,2200.0,sz_baoan_2025.xlsx,1
宝安,2,2,80.0,middle,0,1,3.25,260.0,sz_baoan_2025.xlsx,1
宝安,4,2,137.0,low,0,0,4.3065,590.0,sz_baoan_2025.xlsx,0
宝安,5,2,142.0,middle,1,1,10.5633,1500.0,sz_baoan_2025.xlsx,1
宝安,4,2,193.07,high,1,1,11.3948,2200.0,sz_baoan_2025.xlsx,1
宝安,5,2,228.0,middle,1,1,11.8421,2700.0,sz_baoan_2025.xlsx,1
宝安,3,2,98.99,low,0,0,4.9388,488.9,sz_baoan_2025.xlsx,0
宝安,2,2,71.98,high,1,1,4.654,335.0,sz_baoan_2025.xlsx,1
宝安,4,2,146.66,middle,1,1,4.2956,630.0,sz_baoan_2025.xlsx,1
宝安,5,2,178.1,high,1,1,11.5103,2050.0,sz_baoan_2025.xlsx,1
宝安,4,2,142.27,middle,1,1,13.0034,1850.0,sz_baoan_2025.xlsx,1
宝安,3,2,129.14,low,1,1,13.164,1700.0,sz_baoan_2025.xlsx,1
宝安,9,3,275.08,high,1,1,13.8141,3800.0,sz_baoan_2025.xlsx,1
宝安,7,2,229.0,middle,1,1,11.7903,2700.0,sz_baoan_2025.xlsx,1
宝安,5,2,182.0,middle,1,1,13.7362,2500.0,sz_baoan_2025.xlsx,1
宝安,5,2,130.58,high,1,1,12.253,1600.0,sz_baoan_2025.xlsx,1
宝安,4,2,175.15,high,1,1,13.7025,2400.0,sz_baoan_2025.xlsx,1
宝安,7,3,347.79,high,1,1,12.9388,4500.0,sz_baoan_2025.xlsx,1
宝安,3,2,105.31,high,1,1,4.368,460.0,sz_baoan_2025.xlsx,1
宝安,4,2,181.7,low,1,1,11.2823,2050.0,sz_baoan_2025.xlsx,1
宝安,4,2,115.62,high,1,1,12.1086,1400.0,sz_baoan_2025.xlsx,1
宝安,5,2,225.92,middle,1,1,12.3937,2800.0,sz_baoan_2025.xlsx,1
宝安,4,2,161.58,low,1,1,13.6155,2200.0,sz_baoan_2025.xlsx,1
宝安,5,3,256.67,middle,1,1,14.0257,3600.0,sz_baoan_2025.xlsx,1
宝安,4,2,167.5,middle,1,1,12.5373,2100.0,sz_baoan_2025.xlsx,1
宝安,3,2,88.36,high,1,0,5.3757,475.0,sz_baoan_2025.xlsx,0
宝安,1,1,40.0,high,0,1,4.25,170.0,sz_baoan_2025.xlsx,1
宝安,3,2,79.0,middle,0,0,4.1772,330.0,sz_baoan_2025.xlsx,0
宝安,2,2,80.0,middle,0,1,5.3,424.0,sz_baoan_2025.xlsx,1
宝安,3,2,82.88,middle,1,0,5.9724,495.0,sz_baoan_2025.xlsx,0
宝安,2,2,79.09,middle,0,1,4.5517,360.0,sz_baoan_2025.xlsx,1
宝安,3,2,82.88,high,1,0,5.9121,490.0,sz_baoan_2025.xlsx,0
宝安,3,2,43.9,low,0,1,5.3302,234.0,sz_baoan_2025.xlsx,1
宝安,2,2,47.3,middle,1,1,10.3171,488.0,sz_baoan_2025.xlsx,1
宝安,3,2,100.18,high,0,1,6.1888,620.0,sz_baoan_2025.xlsx,1
宝安,2,2,61.88,middle,0,1,6.2702,388.0,sz_baoan_2025.xlsx,1
宝安,2,2,82.24,middle,1,1,4.7422,390.0,sz_baoan_2025.xlsx,1
宝安,5,2,192.28,low,0,0,8.4252,1620.0,sz_baoan_2025.xlsx,0
宝安,4,2,88.4,middle,0,1,6.0859,538.0,sz_baoan_2025.xlsx,1
宝安,3,2,89.57,high,1,1,9.6014,860.0,sz_baoan_2025.xlsx,1
宝安,4,2,113.19,middle,1,1,6.2726,710.0,sz_baoan_2025.xlsx,1
宝安,4,2,123.63,low,0,1,7.4415,920.0,sz_baoan_2025.xlsx,1
宝安,3,2,86.24,low,0,1,3.7105,320.0,sz_baoan_2025.xlsx,1
宝安,3,2,110.85,high,0,1,3.6986,410.0,sz_baoan_2025.xlsx,1
宝安,4,2,124.14,middle,1,1,4.4304,550.0,sz_baoan_2025.xlsx,1
宝安,3,2,122.43,middle,0,1,6.6977,820.0,sz_baoan_2025.xlsx,1
宝安,3,2,157.63,high,1,1,5.1386,810.0,sz_baoan_2025.xlsx,1
宝安,4,2,126.59,low,1,1,8.0575,1020.0,sz_baoan_2025.xlsx,1
宝安,4,2,144.7,middle,1,1,8.0165,1160.0,sz_baoan_2025.xlsx,1
宝安,3,2,120.72,low,0,1,6.6103,798.0,sz_baoan_2025.xlsx,1
宝安,4,2,152.05,high,1,1,8.1157,1234.0,sz_baoan_2025.xlsx,1
宝安,3,2,89.0,low,0,1,2.7977,249.0,sz_baoan_2025.xlsx,1
宝安,2,2,78.26,middle,1,1,7.245,567.0,sz_baoan_2025.xlsx,1
宝安,3,2,79.0,middle,0,0,4.2658,337.0,sz_baoan_2025.xlsx,0
宝安,4,2,90.0,high,1,1,2.6111,235.0,sz_baoan_2025.xlsx,1
宝安,3,2,86.0,low,1,1,3.9186,337.0,sz_baoan_2025.xlsx,1
宝安,3,2,83.6,high,0,1,3.4449,288.0,sz_baoan_2025.xlsx,1
宝安,4,2,115.62,high,1,1,12.541,1450.0,sz_baoan_2025.xlsx,1
宝安,2,2,92.6,middle,1,1,7.0194,650.0,sz_baoan_2025.xlsx,1
宝安,2,2,51.47,middle,0,1,4.624,238.0,sz_baoan_2025.xlsx,1
宝安,2,2,81.97,low,1,1,3.7818,310.0,sz_baoan_2025.xlsx,1
宝安,4,2,88.87,middle,0,1,5.7387,510.0,sz_baoan_2025.xlsx,1
宝安,7,2,257.65,low,0,0,7.9953,2060.0,sz_baoan_2025.xlsx,0
宝安,4,2,80.84,low,1,1,4.948,400.0,sz_baoan_2025.xlsx,1
宝安,3,2,116.0,low,1,1,2.1206,246.0,sz_baoan_2025.xlsx,1
宝安,3,2,106.9,middle,1,1,6.8288,730.0,sz_baoan_2025.xlsx,1
宝安,3,2,88.46,middle,0,0,5.2905,468.0,sz_baoan_2025.xlsx,0
宝安,4,2,178.82,high,0,1,11.7324,2098.0,sz_baoan_2025.xlsx,1
宝安,3,2,81.73,middle,0,1,6.8518,560.0,sz_baoan_2025.xlsx,1
宝安,4,2,89.02,low,1,1,5.392,480.0,sz_baoan_2025.xlsx,1
宝安,3,2,80.6,low,1,1,5.6079,452.0,sz_baoan_2025.xlsx,1
宝安,3,2,104.0,high,0,1,4.6634,485.0,sz_baoan_2025.xlsx,1
宝安,3,2,111.61,high,1,1,3.7451,418.0,sz_baoan_2025.xlsx,1
宝安,3,2,85.0,low,0,1,3.1529,268.0,sz_baoan_2025.xlsx,1
宝安,3,2,80.55,high,0,0,1.1793,95.0,sz_baoan_2025.xlsx,0
宝安,5,2,184.14,high,0,1,12.2189,2250.0,sz_baoan_2025.xlsx,1
宝安,2,1,47.92,middle,1,1,2.7128,130.0,sz_baoan_2025.xlsx,1
宝安,3,2,75.27,high,0,0,5.9784,450.0,sz_baoan_2025.xlsx,0
宝安,2,2,78.86,middle,0,1,4.8186,380.0,sz_baoan_2025.xlsx,1
宝安,8,2,356.95,middle,0,1,14.5678,5200.0,sz_baoan_2025.xlsx,1
宝安,3,2,84.9,high,1,1,5.6537,480.0,sz_baoan_2025.xlsx,1
宝安,3,2,83.0,middle,0,0,2.9879,248.0,sz_baoan_2025.xlsx,0
宝安,3,2,85.93,low,1,1,5.935,510.0,sz_baoan_2025.xlsx,1
宝安,4,2,133.0,middle,0,1,6.4661,860.0,sz_baoan_2025.xlsx,1
宝安,5,3,243.21,low,0,1,8.6345,2100.0,sz_baoan_2025.xlsx,1
宝安,4,2,100.16,high,1,1,6.4796,649.0,sz_baoan_2025.xlsx,1
宝安,4,2,129.83,low,1,1,12.3238,1600.0,sz_baoan_2025.xlsx,1
宝安,3,2,81.14,middle,1,1,3.081,250.0,sz_baoan_2025.xlsx,1
宝安,3,2,97.66,high,0,0,2.5599,250.0,sz_baoan_2025.xlsx,0
宝安,4,2,97.69,middle,0,1,7.8616,768.0,sz_baoan_2025.xlsx,1
宝安,2,2,75.2,middle,1,0,3.1914,240.0,sz_baoan_2025.xlsx,0
宝安,3,2,89.57,high,0,0,3.0144,270.0,sz_baoan_2025.xlsx,0
宝安,4,2,137.0,middle,0,1,6.2773,860.0,sz_baoan_2025.xlsx,1
宝安,3,2,120.0,low,0,1,6.25,750.0,sz_baoan_2025.xlsx,1
宝安,1,3,365.04,low,0,1,7.0293,2566.0,sz_baoan_2025.xlsx,1
宝安,2,1,42.03,high,1,1,6.5429,275.0,sz_baoan_2025.xlsx,1
宝安,3,2,100.19,high,1,1,5.3398,535.0,sz_baoan_2025.xlsx,1
宝安,3,2,84.0,high,0,1,4.8214,405.0,sz_baoan_2025.xlsx,1
宝安,5,2,155.48,high,0,1,6.4188,998.0,sz_baoan_2025.xlsx,1
宝安,1,1,41.35,high,0,1,4.3289,179.0,sz_baoan_2025.xlsx,1
宝安,3,2,88.1,middle,1,1,6.9239,610.0,sz_baoan_2025.xlsx,1
宝安,3,2,88.79,middle,1,1,9.3479,830.0,sz_baoan_2025.xlsx,1
宝安,2,2,82.31,middle,0,1,3.4017,280.0,sz_baoan_2025.xlsx,1
宝安,3,2,89.1,high,0,1,2.9741,265.0,sz_baoan_2025.xlsx,1
宝安,3,2,87.0,low,1,1,4.0229,350.0,sz_baoan_2025.xlsx,1
宝安,3,2,87.92,middle,1,1,4.2083,370.0,sz_baoan_2025.xlsx,1
宝安,5,2,185.35,high,1,1,7.1216,1320.0,sz_baoan_2025.xlsx,1
宝安,4,2,160.0,middle,0,1,8.125,1300.0,sz_baoan_2025.xlsx,1
宝安,5,2,180.37,high,0,1,6.032,1088.0,sz_baoan_2025.xlsx,1
宝安,3,2,80.0,low,1,1,3.9125,313.0,sz_baoan_2025.xlsx,1
宝安,3,0,89.0,high,0,1,10.6741,950.0,sz_baoan_2025.xlsx,1
宝安,1,1,36.38,low,0,1,6.1847,225.0,sz_baoan_2025.xlsx,1
宝安,6,2,246.87,middle,0,0,6.9267,1710.0,sz_baoan_2025.xlsx,0
宝安,4,2,143.3,middle,1,1,4.8848,700.0,sz_baoan_2025.xlsx,1
宝安,2,2,78.0,low,0,0,4.7179,368.0,sz_baoan_2025.xlsx,0
宝安,4,2,178.82,high,0,1,11.0725,1980.0,sz_baoan_2025.xlsx,1
宝安,3,2,85.81,middle,0,1,2.6803,230.0,sz_baoan_2025.xlsx,1
宝安,5,2,238.9,low,0,1,10.0376,2398.0,sz_baoan_2025.xlsx,1
宝安,3,2,69.57,low,0,0,5.8933,410.0,sz_baoan_2025.xlsx,0
宝安,5,2,159.96,middle,0,1,8.1895,1310.0,sz_baoan_2025.xlsx,1
宝安,4,2,141.38,low,0,1,7.2145,1020.0,sz_baoan_2025.xlsx,1
宝安,4,2,89.33,low,1,1,5.877,525.0,sz_baoan_2025.xlsx,1
宝安,1,2,52.86,low,0,1,4.824,255.0,sz_baoan_2025.xlsx,1
宝安,3,2,59.15,low,0,1,5.9171,350.0,sz_baoan_2025.xlsx,1
宝安,3,2,76.0,high,1,1,3.921,298.0,sz_baoan_2025.xlsx,1
宝安,3,2,76.0,low,1,1,3.3684,256.0,sz_baoan_2025.xlsx,1
宝安,3,2,82.0,high,0,1,3.3658,276.0,sz_baoan_2025.xlsx,1
宝安,3,2,107.9,high,0,0,7.1362,770.0,sz_baoan_2025.xlsx,0
宝安,3,2,89.06,low,0,1,5.2211,465.0,sz_baoan_2025.xlsx,1
